,run,time,size,pattern,sparsity,algorithm,gflops,rel_error
4810,18,0.681984,1280,blockrandom,0.9,Dense WMMA,6150.15015015015,0.001444
4811,18,0.8224,1280,blockrandom,0.9,SpMM 1 Co,5100.077821011673,0.0
4812,18,0.114688,1280,blockrandom,0.9,SpMM with Tensors,36571.42857142857,0.001444
4813,18,33.741825,1280,blockrandom,0.9,cuBLAS GeMM,124.3057836972363,0.000712
4814,18,6.427584,1280,blockrandom,0.9,cuBLAS GeMM with Tensors,652.5475201879898,0.000712
4815,18,5.609664,1280,blockrandom,0.9,cuSPARSE CSR,747.6925534220944,0.000172
4816,26,5.352256,1280,blockrandom,0.4,Dense on GPU Coalescence,783.6516041086226,inf
4817,26,0.693248,1280,blockrandom,0.4,Dense WMMA,6050.221565731167,0.011211
4818,26,4.228096,1280,blockrandom,0.4,SpMM 1 Co,992.0077500605473,0.0
4819,26,0.314368,1280,blockrandom,0.4,SpMM with Tensors,13342.019543973942,0.011211
4820,26,34.813953,1280,blockrandom,0.4,cuBLAS GeMM,120.47767169674756,0.005288
4821,26,7.29296,1280,blockrandom,0.4,cuBLAS GeMM with Tensors,575.1168249928699,0.005288
4822,26,7.940224,1280,blockrandom,0.4,cuSPARSE CSR,528.2349717086067,0.000431
4823,26,5.283968,1280,blockrandom,0.7,Dense on GPU Coalescence,793.7792204646205,inf
4824,26,0.684032,1280,blockrandom,0.7,Dense WMMA,6131.736526946108,0.005195
4825,26,2.178368,1280,blockrandom,0.7,SpMM 1 Co,1925.4340864353499,0.0
4826,26,0.191488,1280,blockrandom,0.7,SpMM with Tensors,21903.74331550802,0.005195
4827,26,33.830914,1280,blockrandom,0.7,cuBLAS GeMM,123.97844172936031,0.002406
4828,26,6.916096,1280,blockrandom,0.7,cuBLAS GeMM with Tensors,606.4554338169974,0.002406
4829,26,6.4064,1280,blockrandom,0.7,cuSPARSE CSR,654.7052947052947,0.000299
4830,27,1613.838501,8192,blockrandom,0.8,Dense on GPU Coalescence,681.3021421255584,inf
4831,27,843.682129,8192,blockrandom,0.8,Dense WMMA,1303.2297235917865,0.156248
4832,27,461.867004,8192,blockrandom,0.8,SpMM 1 Co,2380.5805962618624,0.0
4833,27,52.128864,8192,blockrandom,0.8,SpMM with Tensors,21092.184701665472,0.156248
4834,27,73.047043,8192,blockrandom,0.8,cuBLAS GeMM,15052.103173786241,0.02904
4835,27,43.667328,8192,blockrandom,0.8,cuBLAS GeMM with Tensors,25179.274256854,0.02904
4836,27,214.346756,8192,blockrandom,0.8,cuSPARSE CSR,5129.593040241766,0.003934
4837,15,435.232574,5376,blockrandom,0.6,Dense on GPU Coalescence,713.9805550307914,inf
4838,15,239.375687,5376,blockrandom,0.6,Dense WMMA,1298.1585500452265,0.130973
4839,15,273.1521,5376,blockrandom,0.6,SpMM 1 Co,1137.6357522127782,0.0
4840,15,26.142336,5376,blockrandom,0.6,SpMM with Tensors,11886.756973516061,0.130973
4841,15,47.109119,5376,blockrandom,0.6,cuBLAS GeMM,6596.336364345935,0.130973
4842,15,16.399424,5376,blockrandom,0.6,cuBLAS GeMM with Tensors,18948.68958519519,0.130973
4843,15,124.542206,5376,blockrandom,0.6,cuSPARSE CSR,2495.118761201323,0.002863
4844,4,431.48288,5376,blockrandom,0.3,Dense on GPU Coalescence,720.1852243871182,inf
4845,4,245.613571,5376,blockrandom,0.3,Dense WMMA,1265.1890263506652,0.229895
4846,4,464.410767,5376,blockrandom,0.3,SpMM 1 Co,669.1222874942519,0.0
4847,4,39.998592,5376,blockrandom,0.3,SpMM with Tensors,7768.963336309438,0.229895
4848,4,87.730179,5376,blockrandom,0.3,cuBLAS GeMM,3542.083218045184,0.229895
4849,4,16.595072,5376,blockrandom,0.3,cuBLAS GeMM with Tensors,18725.293554134627,0.229895
4850,4,222.062332,5376,blockrandom,0.3,cuSPARSE CSR,1399.3710322379213,0.003673
4851,8,166.804825,4096,blockrandom,0.6,Dense on GPU Coalescence,823.9507068935206,inf
4852,8,19.52256,4096,blockrandom,0.6,Dense WMMA,7040.00671387359,0.078255
4853,8,104.737823,4096,blockrandom,0.6,SpMM 1 Co,1312.2189246954274,0.0
4854,8,6.746112,4096,blockrandom,0.6,SpMM with Tensors,20373.061323618702,0.078255
4855,8,36.895073,4096,blockrandom,0.6,cuBLAS GeMM,3725.1302761211505,0.078255
4856,8,10.785056,4096,blockrandom,0.6,cuBLAS GeMM with Tensors,12743.46220103076,0.078255
4857,8,56.284161,4096,blockrandom,0.6,cuSPARSE CSR,2441.8762051370013,0.00197
4858,15,430.382782,5376,blockrandom,0.4,Dense on GPU Coalescence,722.0260841011061,inf
4859,15,246.269958,5376,blockrandom,0.4,Dense WMMA,1261.8168991282323,0.207435
4860,15,402.876282,5376,blockrandom,0.4,SpMM 1 Co,771.3226333636587,0.0
4861,15,36.306305,5376,blockrandom,0.4,SpMM with Tensors,8559.053165889505,0.207435
4862,15,49.288193,5376,blockrandom,0.4,cuBLAS GeMM,6304.706580580059,0.207435
4863,15,16.689152,5376,blockrandom,0.4,cuBLAS GeMM with Tensors,18619.735427659834,0.207435
4864,15,189.778137,5376,blockrandom,0.4,cuSPARSE CSR,1637.4256785543216,0.003662
4865,27,1619.04248,8192,blockrandom,0.4,Dense on GPU Coalescence,679.1122786203855,inf
4866,27,850.331543,8192,blockrandom,0.4,Dense WMMA,1293.0387409796463,0.490475
4867,27,1251.481567,8192,blockrandom,0.4,SpMM 1 Co,878.5679763639699,0.0
4868,27,153.391098,8192,blockrandom,0.4,SpMM with Tensors,7168.027624236708,0.490475
4869,27,71.067299,8192,blockrandom,0.4,cuBLAS GeMM,15471.414324835956,0.088015
4870,27,43.355137,8192,blockrandom,0.4,cuBLAS GeMM with Tensors,25360.584785512267,0.088015
4871,27,676.868103,8192,blockrandom,0.4,cuSPARSE CSR,1624.4104618060278,0.007142
4872,28,1613.546509,8192,blockrandom,0.8,Dense on GPU Coalescence,681.4254325135167,inf
4873,28,842.892273,8192,blockrandom,0.8,Dense WMMA,1304.4509517955921,0.156301
4874,28,460.550018,8192,blockrandom,0.8,SpMM 1 Co,2387.388089899065,0.0
4875,28,52.079617,8192,blockrandom,0.8,SpMM with Tensors,21112.12967975552,0.156301
4876,28,71.141373,8192,blockrandom,0.8,cuBLAS GeMM,15455.305139753207,0.029
4877,28,43.194527,8192,blockrandom,0.8,cuBLAS GeMM with Tensors,25454.882924774243,0.029
4878,28,214.439941,8192,blockrandom,0.8,cuSPARSE CSR,5127.363972628588,0.003934
4879,1,5.266784,1280,blockrandom,0.6,Dense on GPU Coalescence,796.3690935493082,inf
4880,1,0.678912,1280,blockrandom,0.6,Dense WMMA,6177.978883861237,0.006925
4881,1,2.865152,1280,blockrandom,0.6,SpMM 1 Co,1463.902787705504,0.0
4882,1,0.229376,1280,blockrandom,0.6,SpMM with Tensors,18285.714285714286,0.006925
4883,1,34.826241,1280,blockrandom,0.6,cuBLAS GeMM,120.43516266943654,0.003319
4884,1,6.721344,1280,blockrandom,0.6,cuBLAS GeMM with Tensors,624.0275754372935,0.003319
4885,1,6.765888,1280,blockrandom,0.6,cuSPARSE CSR,619.9192182903412,0.000334
4886,15,438.238464,5376,blockrandom,0.9,Dense on GPU Coalescence,709.0833422417253,inf
4887,15,250.436707,5376,blockrandom,0.9,Dense WMMA,1240.8228748671415,0.031123
4888,15,66.541405,5376,blockrandom,0.9,SpMM 1 Co,4669.988479383626,0.0
4889,15,5.718016,5376,blockrandom,0.9,SpMM with Tensors,54345.35243553008,0.031123
4890,15,43.027809,5376,blockrandom,0.9,cuBLAS GeMM,7222.017620093089,0.031123
4891,15,16.529408,5376,blockrandom,0.9,cuBLAS GeMM with Tensors,18799.680832610582,0.031123
4892,15,33.789185,5376,blockrandom,0.9,cuSPARSE CSR,9196.658479688102,0.001464
4893,10,5.277696,1280,blockrandom,0.8,Dense on GPU Coalescence,794.7225455956539,inf
4894,10,0.682112,1280,blockrandom,0.8,Dense WMMA,6148.99605929818,0.003275
4895,10,1.508384,1280,blockrandom,0.8,SpMM 1 Co,2780.6606275325116,0.0
4896,10,0.152576,1280,blockrandom,0.8,SpMM with Tensors,27489.93288590604,0.003275
4897,10,33.623039,1280,blockrandom,0.8,cuBLAS GeMM,124.74494051534128,0.001522
4898,10,6.580416,1280,blockrandom,0.8,cuBLAS GeMM with Tensors,637.3919217265292,0.001522
4899,10,5.991168,1280,blockrandom,0.8,cuSPARSE CSR,700.0811861727129,0.000242
4900,3,165.376358,4096,blockrandom,0.5,Dense on GPU Coalescence,831.06772415438,inf
4901,3,19.542048,4096,blockrandom,0.5,Dense WMMA,7032.986177907249,0.093206
4902,3,135.184479,4096,blockrandom,0.5,SpMM 1 Co,1016.6770215684302,0.0
4903,3,9.546752,4096,blockrandom,0.5,SpMM with Tensors,14396.409739354285,0.093206
4904,3,37.769215,4096,blockrandom,0.5,cuBLAS GeMM,3638.9147476853836,0.093206
4905,3,10.818432,4096,blockrandom,0.5,cuBLAS GeMM with Tensors,12704.147280493144,0.093206
4906,3,70.48851,4096,blockrandom,0.5,cuSPARSE CSR,1949.8064787012806,0.002063
4907,22,1618.92334,8192,blockrandom,0.6,Dense on GPU Coalescence,679.1622559323903,inf
4908,22,851.143677,8192,blockrandom,0.6,Dense WMMA,1291.8049648813874,0.319565
4909,22,862.397461,8192,blockrandom,0.6,SpMM 1 Co,1274.9476633442919,0.0
4910,22,105.091072,8192,blockrandom,0.6,SpMM with Tensors,10462.464668511517,0.319565
4911,22,70.246399,8192,blockrandom,0.6,cuBLAS GeMM,15652.213400661292,0.061449
4912,22,43.028385,8192,blockrandom,0.6,cuBLAS GeMM with Tensors,25553.16979189435,0.061449
4913,22,439.21817,8192,blockrandom,0.6,cuSPARSE CSR,2503.3382106573595,0.005582
4914,26,168.304733,4096,blockrandom,0.9,Dense on GPU Coalescence,816.6077746132071,inf
4915,26,19.525633,4096,blockrandom,0.9,Dense WMMA,7038.898737469868,0.017691
4916,26,26.939104,4096,blockrandom,0.9,SpMM 1 Co,5101.838334044072,0.0
4917,26,1.903712,4096,blockrandom,0.9,SpMM with Tensors,72195.2445916189,0.017691
4918,26,36.744095,4096,blockrandom,0.9,cuBLAS GeMM,3740.436482977741,0.017691
4919,26,10.567488,4096,blockrandom,0.9,cuBLAS GeMM with Tensors,13005.830096234791,0.017691
4920,26,17.567392,4096,blockrandom,0.9,cuSPARSE CSR,7823.526307832147,0.000976
4921,3,1616.640747,8192,blockrandom,0.4,Dense on GPU Coalescence,680.1211894580559,inf
4922,3,849.724426,8192,blockrandom,0.4,Dense WMMA,1293.9626002654184,0.490372
4923,3,1252.500488,8192,blockrandom,0.4,SpMM 1 Co,877.8532530008882,0.0
4924,3,199.929474,8192,blockrandom,0.4,SpMM with Tensors,5499.497426657562,0.490372
4925,3,70.462524,8192,blockrandom,0.4,cuBLAS GeMM,15604.204410503376,0.08794
4926,3,43.182079,8192,blockrandom,0.4,cuBLAS GeMM with Tensors,25462.220746157218,0.08794
4927,3,677.104614,8192,blockrandom,0.4,cuSPARSE CSR,1623.8430591701742,0.007142
4928,10,435.993591,5376,blockrandom,0.3,Dense on GPU Coalescence,712.7343180418447,inf
4929,10,244.103165,5376,blockrandom,0.3,Dense WMMA,1273.0174750171716,0.229924
4930,10,434.105804,5376,blockrandom,0.3,SpMM 1 Co,715.8337711421154,0.0
4931,10,40.075039,5376,blockrandom,0.3,SpMM with Tensors,7754.143289841839,0.229924
4932,10,47.368191,5376,blockrandom,0.3,cuBLAS GeMM,6560.258861310536,0.229924
4933,10,16.778944,5376,blockrandom,0.3,cuBLAS GeMM with Tensors,18520.0924892532,0.229924
4934,10,222.400513,5376,blockrandom,0.3,cuSPARSE CSR,1397.243156323115,0.003675
4935,27,165.782532,4096,blockrandom,0.8,Dense on GPU Coalescence,829.0315741588505,inf
4936,27,19.55328,4096,blockrandom,0.8,Dense WMMA,7028.946216286986,0.037667
4937,27,52.520992,4096,blockrandom,0.8,SpMM 1 Co,2616.8384913978775,0.0
4938,27,3.354624,4096,blockrandom,0.8,SpMM with Tensors,40970.00244200244,0.037667
4939,27,38.524929,4096,blockrandom,0.8,cuBLAS GeMM,3567.532946575969,0.037667
4940,27,10.87488,4096,blockrandom,0.8,cuBLAS GeMM with Tensors,12638.204143126177,0.037667
4941,27,30.130337,4096,blockrandom,0.8,cuSPARSE CSR,4561.480791668543,0.001387
4942,20,5.314816,1280,blockrandom,0.4,Dense on GPU Coalescence,789.1720052020615,inf
4943,20,0.68608,1280,blockrandom,0.4,Dense WMMA,6113.432835820896,0.011205
4944,20,4.210528,1280,blockrandom,0.4,SpMM 1 Co,996.1468015412794,0.0
4945,20,0.31712,1280,blockrandom,0.4,SpMM with Tensors,13226.236125126135,0.011205
4946,20,34.025471,1280,blockrandom,0.4,cuBLAS GeMM,123.26953534309635,0.005283
4947,20,6.300672,1280,blockrandom,0.4,cuBLAS GeMM with Tensors,665.6915325857306,0.005283
4948,20,7.474176,1280,blockrandom,0.4,cuSPARSE CSR,561.1727633922455,0.00043
4949,5,165.985275,4096,blockrandom,0.6,Dense on GPU Coalescence,828.0189521148789,inf
4950,5,19.543072,4096,blockrandom,0.6,Dense WMMA,7032.617669934389,0.07829
4951,5,104.912224,4096,blockrandom,0.6,SpMM 1 Co,1310.0375555092608,0.0
4952,5,6.687744,4096,blockrandom,0.6,SpMM with Tensors,20550.869392129844,0.07829
4953,5,37.703678,4096,blockrandom,0.6,cuBLAS GeMM,3645.239954362012,0.07829
4954,5,10.665984,4096,blockrandom,0.6,cuBLAS GeMM with Tensors,12885.726574500768,0.07829
4955,5,56.2976,4096,blockrandom,0.6,cuSPARSE CSR,2441.293296197351,0.001971
4956,22,433.164276,5376,blockrandom,0.8,Dense on GPU Coalescence,717.3897109465232,inf
4957,22,244.262909,5376,blockrandom,0.8,Dense WMMA,1272.1849421354432,0.064317
4958,22,130.39946,5376,blockrandom,0.8,SpMM 1 Co,2383.0435705178534,0.0
4959,22,11.211776,5376,blockrandom,0.8,SpMM with Tensors,27716.179377112065,0.064317
4960,22,45.212002,5376,blockrandom,0.8,cuBLAS GeMM,6873.121759837133,0.064317
4961,22,16.650145,5376,blockrandom,0.8,cuBLAS GeMM with Tensors,18663.356670587556,0.064317
4962,22,63.302654,5376,blockrandom,0.8,cuSPARSE CSR,4908.918901757263,0.002042
4963,28,5.271552,1280,blockrandom,0.9,Dense on GPU Coalescence,795.6487956487956,inf
4964,28,0.693248,1280,blockrandom,0.9,Dense WMMA,6050.221565731167,0.001448
4965,28,0.824352,1280,blockrandom,0.9,SpMM 1 Co,5088.001242187804,0.0
4966,28,0.117472,1280,blockrandom,0.9,SpMM with Tensors,35704.712612367206,0.001448
4967,28,34.61219,1280,blockrandom,0.9,cuBLAS GeMM,121.17996578662026,0.000707
4968,28,7.161152,1280,blockrandom,0.9,cuBLAS GeMM with Tensors,585.7024121258703,0.000707
4969,28,5.881056,1280,blockrandom,0.9,cuSPARSE CSR,713.1889238939401,0.000172
4970,4,166.691833,4096,blockrandom,0.3,Dense on GPU Coalescence,824.5092215885586,inf
4971,4,19.544352,4096,blockrandom,0.3,Dense WMMA,7032.157089270599,0.143183
4972,4,197.56218,4096,blockrandom,0.3,SpMM 1 Co,695.6744123394468,0.0
4973,4,15.080544,4096,blockrandom,0.3,SpMM with Tensors,9113.660188385777,0.143183
4974,4,37.66272,4096,blockrandom,0.3,cuBLAS GeMM,3649.204132680805,0.143183
4975,4,10.787232,4096,blockrandom,0.3,cuBLAS GeMM with Tensors,12740.891590354226,0.143183
4976,4,99.037186,4096,blockrandom,0.3,cuSPARSE CSR,1387.7509955906864,0.002727
4977,26,430.54715,5376,blockrandom,0.4,Dense on GPU Coalescence,721.7504395325808,inf
4978,26,244.871582,5376,blockrandom,0.4,Dense WMMA,1269.0226943198334,0.207464
4979,26,375.14566,5376,blockrandom,0.4,SpMM 1 Co,828.3385039080554,0.0
4980,26,36.207935,5376,blockrandom,0.4,SpMM with Tensors,8582.306468236866,0.207464
4981,26,45.020161,5376,blockrandom,0.4,cuBLAS GeMM,6902.409672679758,0.207464
4982,26,16.476353,5376,blockrandom,0.4,cuBLAS GeMM with Tensors,18860.217109453773,0.207464
4983,26,189.591705,5376,blockrandom,0.4,cuSPARSE CSR,1639.0358151586854,0.003663
4984,29,5.284768,1280,blockrandom,0.5,Dense on GPU Coalescence,793.6590593948495,inf
4985,29,0.684032,1280,blockrandom,0.5,Dense WMMA,6131.736526946108,0.009251
4986,29,3.54304,1280,blockrandom,0.5,SpMM 1 Co,1183.8150289017342,0.0
4987,29,0.275648,1280,blockrandom,0.5,SpMM with Tensors,15216.159739958208,0.009251
4988,29,33.758209,1280,blockrandom,0.5,cuBLAS GeMM,124.24545389833922,0.004356
4989,29,6.544384,1280,blockrandom,0.5,cuBLAS GeMM with Tensors,640.9012674072915,0.004356
4990,29,7.202816,1280,blockrandom,0.5,cuSPARSE CSR,582.3144725618425,0.000398
4991,25,165.430267,4096,blockrandom,0.3,Dense on GPU Coalescence,830.7969029149907,inf
4992,25,19.544352,4096,blockrandom,0.3,Dense WMMA,7032.157089270599,0.143261
4993,25,196.733215,4096,blockrandom,0.3,SpMM 1 Co,698.605741140356,0.0
4994,25,15.083744,4096,blockrandom,0.3,SpMM with Tensors,9111.726735219054,0.143261
4995,25,37.019966,4096,blockrandom,0.3,cuBLAS GeMM,3712.56293082495,0.143261
4996,25,10.735648,4096,blockrandom,0.3,cuBLAS GeMM with Tensors,12802.110638500815,0.143261
4997,25,99.062782,4096,blockrandom,0.3,cuSPARSE CSR,1387.3924262696357,0.002728
4998,17,430.860291,5376,blockrandom,0.8,Dense on GPU Coalescence,721.2258851489287,inf
4999,17,247.712036,5376,blockrandom,0.8,Dense WMMA,1254.4711180364284,0.064557
5000,17,130.657639,5376,blockrandom,0.8,SpMM 1 Co,2378.334685444607,0.0
5001,17,11.216896,5376,blockrandom,0.8,SpMM with Tensors,27703.52820887347,0.064557
5002,17,44.914368,5376,blockrandom,0.8,cuBLAS GeMM,6918.667869310774,0.064557
5003,17,16.600191,5376,blockrandom,0.8,cuBLAS GeMM with Tensors,18719.519236375054,0.064557
5004,17,62.868481,5376,blockrandom,0.8,cuSPARSE CSR,4942.820151038801,0.002052
5005,11,164.992004,4096,blockrandom,0.6,Dense on GPU Coalescence,833.0037222409882,inf
5006,11,19.526655,4096,blockrandom,0.6,Dense WMMA,7038.53033056609,0.078277
5007,11,104.542526,4096,blockrandom,0.6,SpMM 1 Co,1314.6702947659787,0.0
5008,11,6.720544,4096,blockrandom,0.6,SpMM with Tensors,20450.569696738836,0.078277
5009,11,36.473759,4096,blockrandom,0.6,cuBLAS GeMM,3768.1598288786195,0.078277
5010,11,10.912832,4096,blockrandom,0.6,cuBLAS GeMM with Tensors,12594.25174620117,0.078277
5011,11,56.501984,4096,blockrandom,0.6,cuSPARSE CSR,2432.4624330359798,0.00197
5012,18,428.162262,5376,blockrandom,0.3,Dense on GPU Coalescence,725.7706302756781,inf
5013,18,244.597763,5376,blockrandom,0.3,Dense WMMA,1270.4433227052857,0.22983
5014,18,441.939972,5376,blockrandom,0.3,SpMM 1 Co,703.1443509074576,0.0
5015,18,39.975105,5376,blockrandom,0.3,SpMM with Tensors,7773.527918238114,0.22983
5016,18,43.967487,5376,blockrandom,0.3,cuBLAS GeMM,7067.667859934774,0.22983
5017,18,16.551201,5376,blockrandom,0.3,cuBLAS GeMM with Tensors,18774.927254644543,0.22983
5018,18,222.493698,5376,blockrandom,0.3,cuSPARSE CSR,1396.6579617549437,0.003672
5019,12,1617.292236,8192,blockrandom,0.9,Dense on GPU Coalescence,679.8472182710707,inf
5020,12,845.530579,8192,blockrandom,0.9,Dense WMMA,1300.3806782202728,0.075283
5021,12,243.132706,8192,blockrandom,0.9,SpMM 1 Co,4522.269528707503,0.0
5022,12,24.876032,8192,blockrandom,0.9,SpMM with Tensors,44199.638743671014,0.075283
5023,12,90.544991,8192,blockrandom,0.9,cuBLAS GeMM,12143.262875535545,0.013456
5024,12,43.910847,8192,blockrandom,0.9,cuBLAS GeMM with Tensors,25039.636055665243,0.013456
5025,12,108.092484,8192,blockrandom,0.9,cuSPARSE CSR,10171.952638039107,0.002771
5026,18,167.808868,4096,blockrandom,0.9,Dense on GPU Coalescence,819.0208009269212,inf
5027,18,19.521729,4096,blockrandom,0.9,Dense WMMA,7040.306392533162,0.017717
5028,18,27.214592,4096,blockrandom,0.9,SpMM 1 Co,5050.193420941237,0.0
5029,18,1.926144,4096,blockrandom,0.9,SpMM with Tensors,71354.45401382244,0.017717
5030,18,37.118271,4096,blockrandom,0.9,cuBLAS GeMM,3702.7304820313425,0.017717
5031,18,10.716928,4096,blockrandom,0.9,cuBLAS GeMM with Tensors,12824.472971358957,0.017717
5032,18,17.394688,4096,blockrandom,0.9,cuSPARSE CSR,7901.202566668629,0.000976
5033,19,167.079941,4096,blockrandom,0.3,Dense on GPU Coalescence,822.5939789624417,inf
5034,19,19.547136,4096,blockrandom,0.3,Dense WMMA,7031.155534601079,0.143255
5035,19,197.575012,4096,blockrandom,0.3,SpMM 1 Co,695.629230036438,0.0
5036,19,15.083616,4096,blockrandom,0.3,SpMM with Tensors,9111.804057594678,0.143255
5037,19,39.539391,4096,blockrandom,0.3,cuBLAS GeMM,3476.000767740707,0.143255
5038,19,10.981472,4096,blockrandom,0.3,cuBLAS GeMM with Tensors,12515.53102097788,0.143255
5039,19,99.098816,4096,blockrandom,0.3,cuSPARSE CSR,1386.8879469962587,0.002729
5040,9,165.706757,4096,blockrandom,0.6,Dense on GPU Coalescence,829.410676789722,inf
5041,9,19.533825,4096,blockrandom,0.6,Dense WMMA,7035.946798540481,0.078265
5042,9,104.473602,4096,blockrandom,0.6,SpMM 1 Co,1315.5376175505082,0.0
5043,9,6.6888,4096,blockrandom,0.6,SpMM with Tensors,20547.62490611171,0.078265
5044,9,75.441505,4096,blockrandom,0.6,cuBLAS GeMM,1821.794958517861,0.078265
5045,9,11.080704,4096,blockrandom,0.6,cuBLAS GeMM with Tensors,12403.44958876259,0.078265
5046,9,56.386559,4096,blockrandom,0.6,cuSPARSE CSR,2437.4417575649545,0.00197
5047,21,1612.391113,8192,blockrandom,0.8,Dense on GPU Coalescence,681.9137236065875,inf
5048,21,845.222778,8192,blockrandom,0.8,Dense WMMA,1300.8542320377458,0.156238
5049,21,462.81076,8192,blockrandom,0.8,SpMM 1 Co,2375.7261559260205,0.0
5050,21,52.027393,8192,blockrandom,0.8,SpMM with Tensors,21133.32159033992,0.156238
5051,21,73.35424,8192,blockrandom,0.8,cuBLAS GeMM,14989.067131988553,0.029001
5052,21,43.965439,8192,blockrandom,0.8,cuBLAS GeMM with Tensors,25008.544274424283,0.029001
5053,21,214.180832,8192,blockrandom,0.8,cuSPARSE CSR,5133.5668906916935,0.003934
5054,15,1619.628906,8192,blockrandom,0.9,Dense on GPU Coalescence,678.8663895184889,inf
5055,15,845.871033,8192,blockrandom,0.9,Dense WMMA,1299.8572889727977,0.075229
5056,15,243.233795,8192,blockrandom,0.9,SpMM 1 Co,4520.390054252124,0.0
5057,15,24.79952,8192,blockrandom,0.9,SpMM with Tensors,44336.00439750447,0.075229
5058,15,71.901184,8192,blockrandom,0.9,cuBLAS GeMM,15291.982226273214,0.01344
5059,15,43.312897,8192,blockrandom,0.9,cuBLAS GeMM with Tensors,25385.31716721696,0.01344
5060,15,109.040993,8192,blockrandom,0.9,cuSPARSE CSR,10083.470422687731,0.00277
5061,27,169.508865,4096,blockrandom,0.6,Dense on GPU Coalescence,810.8068771034483,inf
5062,27,19.529345,4096,blockrandom,0.6,Dense WMMA,7037.560833299836,0.078201
5063,27,104.843262,4096,blockrandom,0.6,SpMM 1 Co,1310.899249510188,0.0
5064,27,6.71648,4096,blockrandom,0.6,SpMM with Tensors,20462.943903949687,0.078201
5065,27,46.375935,4096,blockrandom,0.6,cuBLAS GeMM,2963.5834505978155,0.078201
5066,27,10.606624,4096,blockrandom,0.6,cuBLAS GeMM with Tensors,12957.841578243935,0.078201
5067,27,56.268097,4096,blockrandom,0.6,cuSPARSE CSR,2442.5733372856025,0.001969
5068,0,429.90921,5376,blockrandom,0.9,Dense on GPU Coalescence,722.8214411875475,inf
5069,0,246.220795,5376,blockrandom,0.9,Dense WMMA,1262.0688465895012,0.031052
5070,0,66.043938,5376,blockrandom,0.9,SpMM 1 Co,4705.164533828979,0.0
